Wavelength,Intensity,,,,,,,,,,,,,,,,,,,,,,,,
 1279.6,2.79E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1280.6,3.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1281.6,3.34E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1282.7,3.67E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1283.7,3.99E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1284.7,4.32E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1285.7,4.67E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1286.7,5.03E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1287.8,5.45E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1288.8,5.84E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1289.8,6.24E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1290.8,6.65E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1291.8,7.06E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1292.9,7.53E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1293.9,7.95E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1294.9,8.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1295.9,8.80E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1296.9,9.22E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1298,9.68E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1299,1.01E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1300,1.05E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1301,1.09E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1302,1.12E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1303.1,1.16E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1304.1,1.19E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1305.1,1.22E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1306.1,1.24E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1307.1,1.27E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1308.2,1.29E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1309.2,1.31E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1310.2,1.32E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1311.2,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1312.2,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1313.3,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1314.3,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1315.3,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1316.3,1.32E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1317.3,1.30E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1318.4,1.29E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1319.4,1.27E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1320.4,1.24E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1321.4,1.22E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1322.4,1.19E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1323.5,1.15E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1324.5,1.12E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1325.5,1.08E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1326.5,1.05E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1327.6,1.00E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1328.6,9.62E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1329.6,9.20E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1330.6,8.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1331.6,8.36E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1332.7,7.89E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1333.7,7.47E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1334.7,7.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1335.7,6.63E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1336.7,6.22E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1337.8,5.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1338.8,5.39E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1339.8,5.02E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1340.8,4.66E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1341.8,4.31E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1342.9,3.94E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1343.9,3.63E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1344.9,3.33E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1345.9,3.04E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1346.9,2.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1348,2.50E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1349,2.27E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1350,2.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1351,1.85E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1352,1.67E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1353.1,1.48E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1354.1,1.32E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1355.1,1.18E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1356.1,1.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1357.1,9.32E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1358.2,8.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1359.2,7.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1360.2,6.33E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1361.2,5.56E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1362.2,4.87E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1363.3,4.20E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1364.3,3.66E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1365.3,3.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1366.3,2.77E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1367.3,2.40E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1368.4,2.05E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1369.4,1.77E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1370.4,1.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1371.4,1.33E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1372.4,1.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1373.5,9.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1374.5,8.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1375.5,7.44E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1376.5,6.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1377.6,5.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1378.6,5.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1379.6,4.55E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1380.6,4.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1381.6,3.79E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1382.7,3.49E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1383.7,3.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1384.7,3.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1385.7,3.02E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1386.7,2.94E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1387.8,2.89E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1388.8,2.87E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1389.8,2.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1390.8,2.87E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1391.8,2.89E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1392.9,2.93E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1393.9,2.97E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1394.9,3.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1395.9,3.05E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1396.9,3.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1398,3.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1399,3.19E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1400,3.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1401,3.26E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1402,3.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1403.1,3.32E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1404.1,3.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1405.1,3.35E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1406.1,3.36E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1407.1,3.36E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1408.2,3.35E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1409.2,3.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1410.2,3.32E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1411.2,3.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1412.2,3.27E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1413.3,3.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1414.3,3.19E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1415.3,3.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1416.3,3.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1417.3,3.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1418.4,2.98E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1419.4,2.93E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1420.4,2.88E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1421.4,2.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1422.4,2.77E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1423.5,2.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1424.5,2.67E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1425.5,2.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1426.5,2.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1427.6,2.55E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1428.6,2.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1429.6,2.52E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1430.6,2.52E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1431.6,2.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1432.7,2.56E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1433.7,2.60E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1434.7,2.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1435.7,2.72E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1436.7,2.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1437.8,2.93E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1438.8,3.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1439.8,3.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1440.8,3.40E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1441.8,3.60E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1442.9,3.85E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1443.9,4.11E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1444.9,4.40E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1445.9,4.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1446.9,5.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1448,5.48E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1449,5.89E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1450,6.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1451,6.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1452,7.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1453.1,7.94E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1454.1,8.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1455.1,9.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1456.1,9.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1457.1,1.05E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1458.2,1.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1459.2,1.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1460.2,1.29E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1461.2,1.37E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1462.2,1.46E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1463.3,1.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1464.3,1.65E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1465.3,1.74E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1466.3,1.83E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1467.3,1.93E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1468.4,2.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1469.4,2.14E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1470.4,2.24E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1471.4,2.34E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1472.4,2.44E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1473.5,2.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1474.5,2.65E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1475.5,2.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1476.5,2.85E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1477.6,2.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1478.6,3.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1479.6,3.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1480.6,3.22E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1481.6,3.30E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1482.7,3.38E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1483.7,3.45E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1484.7,3.52E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1485.7,3.58E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1486.7,3.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1487.8,3.68E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1488.8,3.73E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1489.8,3.76E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1490.8,3.79E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1491.8,3.81E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1492.9,3.82E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1493.9,3.83E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1494.9,3.83E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1495.9,3.82E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1496.9,3.81E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1498,3.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1499,3.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1500,3.72E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1501,3.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1502,3.62E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1503.1,3.56E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1504.1,3.50E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1505.1,3.44E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1506.1,3.37E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1507.1,3.29E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1508.2,3.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1509.2,3.12E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1510.2,3.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1511.2,2.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1512.2,2.86E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1513.3,2.76E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1514.3,2.66E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1515.3,2.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1516.3,2.47E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1517.3,2.37E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1518.4,2.27E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1519.4,2.17E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1520.4,2.08E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1521.4,1.99E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1522.4,1.90E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1523.5,1.80E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1524.5,1.72E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1525.5,1.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1526.5,1.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1527.6,1.47E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1528.6,1.39E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1529.6,1.32E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1530.6,1.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1531.6,1.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1532.7,1.12E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1533.7,1.07E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1534.7,1.02E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1535.7,9.66E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1536.7,9.21E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1537.8,8.76E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1538.8,8.39E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1539.8,8.05E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1540.8,7.74E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1541.8,7.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1542.9,7.21E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1543.9,7.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1544.9,6.83E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1545.9,6.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1546.9,6.57E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1548,6.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1549,6.40E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1550,6.36E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1551,6.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1552,6.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1553.1,6.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1554.1,6.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1555.1,6.42E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1556.1,6.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1557.1,6.54E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1558.2,6.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1559.2,6.70E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1560.2,6.79E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1561.2,6.88E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1562.2,6.97E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1563.3,7.08E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1564.3,7.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1565.3,7.26E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1566.3,7.35E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1567.3,7.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1568.4,7.52E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1569.4,7.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1570.4,7.66E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1571.4,7.72E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1572.4,7.77E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1573.5,7.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1574.5,7.85E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1575.5,7.88E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1576.5,7.90E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1577.6,7.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1578.6,7.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1579.6,7.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1580.6,7.90E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1581.6,7.88E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1582.7,7.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1583.7,7.84E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1584.7,7.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1585.7,7.80E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1586.7,7.79E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1587.8,7.78E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1588.8,7.78E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1589.8,7.79E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1590.8,7.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1591.8,7.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1592.9,7.94E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1593.9,8.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1594.9,8.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1595.9,8.32E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1596.9,8.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1598,8.80E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1599,9.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1600,9.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1601,9.89E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1602,1.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1603.1,1.10E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1604.1,1.17E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1605.1,1.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1606.1,1.34E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1607.1,1.43E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1608.2,1.56E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1609.2,1.68E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1610.2,1.82E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1611.2,1.98E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1612.2,2.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1613.3,2.36E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1614.3,2.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1615.3,2.81E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1616.3,3.06E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1617.3,3.34E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1618.4,3.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1619.4,4.00E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1620.4,4.35E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1621.4,4.74E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1622.4,5.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1623.5,5.64E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1624.5,6.12E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1625.5,6.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1626.5,7.18E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1627.6,7.82E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1628.6,8.43E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1629.6,9.09E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1630.6,9.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1631.6,1.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1632.7,1.14E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1633.7,1.22E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1634.7,1.30E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1635.7,1.39E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1636.7,1.48E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1637.8,1.58E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1638.8,1.68E+05,,,,,,,,,,,,,,,,,,,,,,,,
