Wavelength,Intensity,,,,,,,,,,,,,,,,,,,,,,,,
 1639.8,1.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1640.8,1.89E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1641.8,2.00E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1642.9,2.12E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1643.9,2.23E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1644.9,2.35E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1645.9,2.46E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1646.9,2.58E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1648,2.72E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1649,2.84E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1650,2.96E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1651,3.08E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1652,3.20E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1653.1,3.33E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1654.1,3.45E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1655.1,3.56E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1656.1,3.68E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1657.1,3.79E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1658.2,3.91E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1659.2,4.01E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1660.2,4.11E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1661.2,4.21E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1662.2,4.30E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1663.3,4.39E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1664.3,4.47E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1665.3,4.54E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1666.3,4.60E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1667.3,4.66E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1668.4,4.72E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1669.4,4.76E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1670.4,4.80E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1671.4,4.82E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1672.4,4.84E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1673.5,4.85E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1674.5,4.85E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1675.5,4.85E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1676.5,4.83E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1677.6,4.81E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1678.6,4.77E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1679.6,4.73E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1680.6,4.69E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1681.6,4.63E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1682.7,4.56E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1683.7,4.49E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1684.7,4.42E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1685.7,4.34E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1686.7,4.25E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1687.8,4.15E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1688.8,4.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1689.8,3.95E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1690.8,3.84E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1691.8,3.73E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1692.9,3.61E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1693.9,3.49E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1694.9,3.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1695.9,3.26E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1696.9,3.14E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1698,3.00E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1699,2.88E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1700,2.76E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1701,2.64E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1702,2.52E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1703.1,2.40E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1704.1,2.28E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1705.1,2.17E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1706.1,2.06E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1707.1,1.95E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1708.2,1.83E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1709.2,1.73E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1710.2,1.63E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1711.2,1.53E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1712.2,1.44E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1713.3,1.34E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1714.3,1.25E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1715.3,1.17E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1716.3,1.09E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1717.3,1.02E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1718.4,9.42E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1719.4,8.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1720.4,8.12E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1721.4,7.52E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1722.4,6.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1723.5,6.37E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1724.5,5.87E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1725.5,5.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1726.5,4.97E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1727.6,4.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1728.6,4.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1729.6,3.81E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1730.6,3.48E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1731.6,3.18E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1732.7,2.88E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1733.7,2.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1734.7,2.40E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1735.7,2.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1736.7,1.99E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1737.8,1.79E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1738.8,1.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1739.8,1.49E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1740.8,1.35E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1741.8,1.23E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1742.9,1.11E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1743.9,1.01E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1744.9,9.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1745.9,8.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1746.9,7.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1748,7.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1749,6.44E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1750,5.92E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1751,5.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1752,5.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1753.1,4.66E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1754.1,4.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1755.1,4.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1756.1,3.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1757.1,3.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1758.2,3.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1759.2,3.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1760.2,3.05E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1761.2,2.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1762.2,2.79E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1763.3,2.68E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1764.3,2.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1765.3,2.50E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1766.3,2.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1767.3,2.36E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1768.4,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1769.4,2.24E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1770.4,2.19E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1771.4,2.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1772.4,2.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1773.5,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1774.5,2.02E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1775.5,1.98E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1776.5,1.94E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1777.6,1.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1778.6,1.87E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1779.6,1.84E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1780.6,1.80E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1781.6,1.76E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1782.7,1.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1783.7,1.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1784.7,1.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1785.7,1.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1786.7,1.58E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1787.8,1.54E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1788.8,1.50E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1789.8,1.46E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1790.8,1.42E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1791.8,1.38E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1792.9,1.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1793.9,1.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1794.9,1.25E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1795.9,1.21E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1796.9,1.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1798,1.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1799,1.08E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1800,1.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1801,1.00E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1802,9.63E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1803.1,9.20E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1804.1,8.81E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1805.1,8.43E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1806.1,8.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1807.1,7.69E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1808.2,7.29E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1809.2,6.95E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1810.2,6.61E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1811.2,6.28E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1812.2,5.96E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1813.3,5.62E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1814.3,5.33E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1815.3,5.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1816.3,4.77E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1817.3,4.51E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1818.4,4.24E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1819.4,4.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1820.4,3.79E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1821.4,3.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1822.4,3.38E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1823.5,3.17E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1824.5,3.00E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1825.5,2.84E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1826.5,2.69E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1827.6,2.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1828.6,2.41E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1829.6,2.29E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1830.6,2.18E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1831.6,2.09E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1832.7,1.99E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1833.7,1.92E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1834.7,1.85E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1835.7,1.79E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1836.7,1.74E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1837.8,1.69E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1838.8,1.65E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1839.8,1.62E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1840.8,1.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1841.8,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1842.9,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1843.9,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1844.9,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1845.9,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1846.9,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1848,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1849,1.61E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1850,1.63E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1851,1.65E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1852,1.67E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1853.1,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1854.1,1.72E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1855.1,1.75E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1856.1,1.78E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1857.1,1.81E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1858.2,1.84E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1859.2,1.87E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1860.2,1.90E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1861.2,1.92E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1862.2,1.95E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1863.3,1.98E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1864.3,2.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1865.3,2.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1866.3,2.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1867.3,2.07E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1868.4,2.09E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1869.4,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1870.4,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1871.4,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1872.4,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1873.5,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1874.5,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1875.5,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1876.5,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1877.6,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1878.6,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1879.6,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1880.6,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1881.6,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1882.7,2.09E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1883.7,2.07E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1884.7,2.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1885.7,2.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1886.7,2.00E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1887.8,1.97E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1888.8,1.94E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1889.8,1.91E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1890.8,1.88E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1891.8,1.85E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1892.9,1.81E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1893.9,1.78E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1894.9,1.74E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1895.9,1.71E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1896.9,1.67E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1898,1.63E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1899,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1900,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1901,1.52E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1902,1.48E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1903.1,1.44E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1904.1,1.40E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1905.1,1.37E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1906.1,1.33E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1907.1,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1908.2,1.26E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1909.2,1.23E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1910.2,1.20E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1911.2,1.17E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1912.2,1.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1913.3,1.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1914.3,1.09E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1915.3,1.07E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1916.3,1.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1917.3,1.02E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1918.4,1.00E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1919.4,9.87E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1920.4,9.71E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1921.4,9.57E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1922.4,9.45E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1923.5,9.33E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1924.5,9.24E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1925.5,9.16E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1926.5,9.10E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1927.6,9.04E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1928.6,9.01E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1929.6,8.98E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1930.6,8.97E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1931.6,8.97E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1932.7,8.98E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1933.7,9.00E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1934.7,9.03E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1935.7,9.07E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1936.7,9.11E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1937.8,9.17E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1938.8,9.23E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1939.8,9.29E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1940.8,9.36E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1941.8,9.43E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1942.9,9.51E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1943.9,9.58E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1944.9,9.66E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1945.9,9.74E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1946.9,9.81E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1948,9.89E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1949,9.96E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1950,1.00E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1951,1.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1952,1.02E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1953.1,1.02E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1954.1,1.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1955.1,1.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1956.1,1.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1957.1,1.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1958.2,1.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1959.2,1.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1960.2,1.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1961.2,1.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1962.2,1.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1963.3,1.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1964.3,1.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1965.3,1.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1966.3,1.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1967.3,1.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1968.4,1.02E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1969.4,1.02E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1970.4,1.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1971.4,1.00E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1972.4,9.93E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1973.5,9.82E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1974.5,9.71E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1975.5,9.59E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1976.5,9.47E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1977.6,9.32E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1978.6,9.18E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1979.6,9.03E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1980.6,8.88E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1981.6,8.72E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1982.7,8.53E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1983.7,8.36E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1984.7,8.19E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1985.7,8.01E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1986.7,7.82E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1987.8,7.61E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1988.8,7.42E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1989.8,7.22E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1990.8,7.03E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1991.8,6.83E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1992.9,6.61E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1993.9,6.41E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1994.9,6.20E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1995.9,6.00E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1996.9,5.80E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1998,5.58E+01,,,,,,,,,,,,,,,,,,,,,,,,
 1999,5.38E+01,,,,,,,,,,,,,,,,,,,,,,,,
 2000,5.18E+01,,,,,,,,,,,,,,,,,,,,,,,,
